Ticker,NumberShares,Direction,EntryDate,EntryPrice,ExpiryDate,ExitPrice,SpotPrice_Close,Strike,Premium,Outcome,OptionType,PnL_Option,PnL_Stock,PnL_Realized,PnL_Unrealized,PnL_Total,PnL_Percent,PnL_Option_Position,PnL_Stock_Position,PnL_Realized_Position,PnL_Unrealized_Position,PnL_Total_position,,Volatility,Vol_ZScore,MaxCorrelation,Sector
MOS,536.367697833211,short,2019-08-13,18.6439266204834,2019-09-12,19.9388675689697,19.9388675689697,17.7117302894592,0.528403057896089,Put Expired,Put,0.528403057896089,-1.29494094848633,0.528403057896089,-1.29494094848633,-0.766537890590239,-7.66537890590239E-05,283.418331691754,-694.564495369567,283.418331691754,-694.564495369567,-411.146163677813,,0.451949744284441,3.15201334156897,0.517637697044637,Basic Materials
MTCH,125.553051940544,long,2019-08-13,79.6476058959961,2019-09-12,75.2699432373047,75.2699432373047,83.6299861907959,5.62607071332341,Call Expired,Call,5.62607071332341,-4.37766265869141,5.62607071332341,-4.37766265869141,1.248408054632,0.0001248408054632,706.370348491069,-549.628907164863,706.370348491069,-549.628907164863,156.741441326206,,0.725298997345415,3.0679764972775,0.689762847109803,Communication Services
AES,779.32295753217,long,2019-09-12,12.8316507339478,2019-10-11,13.1100673675537,13.1100673675537,13.4732332706451,0.196996491729132,Call Expired,Call,0.196996491729132,0.278416633605959,0.196996491729132,0.278416633605959,0.47541312533509,4.7541312533509E-05,153.523888557808,216.976474327946,153.523888557808,216.976474327946,370.500362885755,,0.291062399955812,1.80640662486909,0.843439696772264,Utilities
LLY,96.4315642098463,short,2019-09-12,103.700485229492,2019-10-11,100.807235717773,100.807235717773,98.5154609680176,1.0270857347616,Put Expired,Put,1.0270857347616,2.89324951171876,1.0270857347616,2.89324951171876,3.92033524648036,0.000392033524648036,99.0434839806803,279.000576064415,99.0434839806803,279.000576064415,378.044060045095,,0.256389353895251,0.719188886212594,0.763504194431182,Healthcare
ICE,119.291195220926,short,2019-09-12,83.828483581543,2019-10-11,87.474006652832,87.474006652832,79.6370594024658,0.674175082004155,Put Expired,Put,0.674175082004155,-3.64552307128906,0.674175082004155,-3.64552307128906,-2.97134798928491,-0.000297134798928491,80.4231513204411,-434.878804379532,80.4231513204411,-434.878804379532,-354.455653059091,,0.234044666908101,1.78173080465727,0.843439696772264,Financial Services
MOS,501.532996566099,long,2019-09-12,19.9388675689697,2019-10-11,18.7958698272705,18.7958698272705,20.9358109474182,0.850054201177495,Call Expired,Call,0.850054201177495,-1.14299774169922,0.850054201177495,-1.14299774169922,-0.292943540521724,-2.92943540521724E-05,426.330230760151,-573.251082462693,426.330230760151,-573.251082462693,-146.920851702543,,0.546697633890566,1.80504391526555,0.517637697044637,Basic Materials
MTCH,132.855155323724,short,2019-09-12,75.2699432373047,2019-10-11,73.2244033813477,73.2244033813477,71.5064460754395,5.09594785833281,Put Expired,Put,5.09594785833281,2.04553985595703,5.09594785833281,2.04553985595703,7.14148771428984,0.000714148771428984,677.022944240403,271.760515284039,677.022944240403,271.760515284039,948.783459524443,,0.753475152935574,1.26869866919424,0.689762847109803,Communication Services
AES,762.772586870845,long,2019-10-11,13.1100673675537,2019-11-11,13.7655707359314,14.8001070022583,13.7655707359314,0.0880289538242738,Option Assigned,Call,0.0880289538242738,0.655503368377687,0.743532322201961,0,0.743532322201961,7.43532322201961E-05,67.1460728280755,500.000000000001,567.146072828077,0,567.146072828077,,0.198425861105882,-0.994203769955137,0.843439696772264,Utilities
LLY,99.1992283966268,short,2019-10-11,100.807235717773,2019-11-11,104.937789916992,104.937789916992,95.7668739318848,0.48061770544966,Put Expired,Put,0.48061770544966,-4.13055419921876,0.48061770544966,-4.13055419921876,-3.6499364937691,-0.00036499364937691,47.6769055343635,-409.747789412948,47.6769055343635,-409.747789412948,-362.070883878585,,0.191537361447099,-1.67648109659703,0.763504194431182,Healthcare
ICE,114.319674868537,long,2019-10-11,87.474006652832,2019-11-11,84.9039840698242,84.9039840698242,91.8477069854736,0.623686867208868,Call Expired,Call,0.623686867208868,-2.57002258300781,0.623686867208868,-2.57002258300781,-1.94633571579895,-0.000194633571579895,71.2996798790941,-293.804146094251,71.2996798790941,-293.804146094251,-222.504466215157,,0.203196299591249,0.390046549449417,0.843439696772264,Financial Services
MOS,532.031775698469,short,2019-10-11,18.7958698272705,2019-11-11,18.9863700866699,18.9863700866699,17.856076335907,0.603389993656471,Put Expired,Put,0.603389993656471,-0.190500259399411,0.603389993656471,-0.190500259399411,0.41288973425706,4.1288973425706E-05,321.02264976374,-101.352191279287,321.02264976374,-101.352191279287,219.670458484453,,0.477257761745521,0.387569916903379,0.517637697044637,Basic Materials
MTCH,136.566493385008,short,2019-10-11,73.2244033813477,2019-11-11,69.5631832122803,67.8783416748047,69.5631832122803,1.78229506608152,Option Assigned,Put,1.78229506608152,3.66122016906739,5.44351523514891,0,5.44351523514891,0.000544351523514891,243.401787352155,500.000000000001,743.401787352156,0,743.401787352156,,0.409350282700891,-0.839254194618419,0.689762847109803,Communication Services
LLY,95.2945550683904,long,2019-11-11,104.937789916992,2019-12-11,110.184679412842,113.007804870605,110.184679412842,0.936775978903597,Option Assigned,Call,0.936775978903597,5.24688949584962,6.18366547475321,0,6.18366547475321,0.000618366547475321,89.2696501083742,500,589.269650108375,0,589.269650108375,,0.22353816466381,0.073521929845348,0.763504194431182,Healthcare
ICE,117.780103131275,short,2019-11-11,84.9039840698242,2019-12-11,85.9561996459961,85.9561996459961,80.658784866333,0.458711495989789,Put Expired,Put,0.458711495989789,-1.05221557617188,0.458711495989789,-1.05221557617188,-0.593504080182086,-5.93504080182086E-05,54.0270873051786,-123.930059077857,54.0270873051786,-123.930059077857,-69.9029717726784,,0.198871482324307,-0.12058531631569,0.763504194431182,Financial Services
MOS,526.693620442007,long,2019-11-11,18.9863700866699,2019-12-11,16.5729942321777,16.5729942321777,19.9356885910034,0.480324902671575,Call Expired,Call,0.480324902671575,-2.41337585449218,0.480324902671575,-2.41337585449218,-1.93305095182061,-0.000193305095182061,252.984061976547,-1271.10966628981,252.984061976547,-1271.10966628981,-1018.12560431326,,0.381981690846174,-1.47382990586897,0.432897948708204,Basic Materials
EXPE,101.888480030062,short,2019-11-11,98.1465225219727,2019-12-11,111.311943054199,111.311943054199,93.239196395874,6.65603390590522,Put Expired,Put,6.65603390590522,-13.1654205322266,6.65603390590522,-13.1654205322266,-6.50938662632134,-0.000650938662632134,678.173177701237,-1341.40468698513,678.173177701237,-1341.40468698513,-663.231509283892,,0.946451869202111,4.28205304902611,0.440552515125116,Consumer Cyclical
PNW,149.215194922822,short,2019-11-11,67.0173034667969,2019-12-11,67.261360168457,67.261360168457,63.666438293457,0.279136721793634,Put Expired,Put,0.279136721793634,-0.244056701660156,0.279136721793634,-0.244056701660156,0.0350800201334778,3.50800201334778E-06,41.6514403525546,-36.4169683104412,41.6514403525546,-36.4169683104412,5.2344720421134,,0.183129782309052,3.08302803866856,0.655656400669128,Utilities
ICE,116.338321624086,long,2019-12-11,85.9561996459961,2020-01-13,88.7580413818359,88.7580413818359,90.2540096282959,0.31311508598864,Call Expired,Call,0.31311508598864,2.80184173583984,0.31311508598864,2.80184173583984,3.11495682182848,0.000311495682182848,36.4272835790996,325.961565003922,36.4272835790996,325.961565003922,362.388848583021,,0.157878373392897,-1.54840294222661,0.655656400669128,Financial Services
MOS,603.391267739914,short,2019-12-11,16.5729942321777,2020-01-13,19.1471691131592,19.1471691131592,15.7443445205688,0.37006340106538,Put Expired,Put,0.37006340106538,-2.57417488098145,0.37006340106538,-2.57417488098145,-2.20411147991607,-0.000220411147991607,223.293024712984,-1553.23464481964,223.293024712984,-1553.23464481964,-1329.94162010665,,0.389579647353697,-0.83210610005483,0.320673361311516,Basic Materials
EXPE,89.8376196265918,long,2019-12-11,111.311943054199,2020-01-13,109.949867248535,109.949867248535,116.877540206909,8.71273581856416,Call Expired,Call,8.71273581856416,-1.36207580566406,8.71273581856416,-1.36207580566406,7.35066001290009,0.000735066001290009,782.731446375149,-122.365648131832,782.731446375149,-122.365648131832,660.365798243317,,0.980737810596819,1.27757002917053,0.440552515125116,Consumer Cyclical
PNW,148.673770125297,long,2019-12-11,67.261360168457,2020-01-13,70.6244281768799,71.8194427490234,70.6244281768799,0.301310020580578,Option Assigned,Call,0.301310020580578,3.36306800842286,3.66437802900344,0,3.66437802900344,0.000366437802900344,44.7968967362454,500.000000000001,544.796896736246,0,544.796896736246,,0.171117523396968,0.790169841968939,0.655656400669128,Utilities
VST,480.186649699622,short,2019-12-11,20.8252353668213,2020-01-13,19.7839735984802,19.7340545654297,19.7839735984802,0.190964555337217,Option Assigned,Put,0.190964555337217,1.04126176834107,1.23222632367828,0,1.23222632367828,0.000123222632367828,91.6986300387565,500.000000000001,591.698630038757,0,591.698630038757,,0.24944827011587,2.23733064346626,0.553113450944779,Utilities
ICE,112.665848010099,long,2020-01-13,88.7580413818359,2020-02-12,88.160285949707,88.160285949707,93.1959434509277,0.199809580275312,Call Expired,Call,0.199809580275312,-0.597755432128906,0.199809580275312,-0.597755432128906,-0.397945851853594,-3.97945851853594E-05,22.51171580226,-67.3466226634464,22.51171580226,-67.3466226634464,-44.8349068611864,,0.135599649498963,-1.1316352008466,0.553113450944779,Financial Services
MOS,522.270417151502,long,2020-01-13,19.1471691131592,2020-02-12,18.5104446411133,18.5104446411133,20.1045275688171,0.44866362233374,Call Expired,Call,0.44866362233374,-0.636724472045898,0.44866362233374,-0.636724472045898,-0.188060849712159,-1.88060849712159E-05,234.323737196946,-332.542355625981,234.323737196946,-332.542355625981,-98.218618429035,,0.364547707805851,-1.30901919248745,0.475296176381463,Basic Materials
EXPE,90.9505418264453,short,2020-01-13,109.949867248535,2020-02-12,110.327682495117,110.327682495117,104.452373886108,1.22688868252172,Put Expired,Put,1.22688868252172,-0.377815246582045,1.22688868252172,-0.377815246582045,0.849073435939673,8.49073435939673E-05,111.586190436084,-34.3625013869291,111.586190436084,-34.3625013869291,77.2236890491548,,0.26565958126035,-0.838663797915653,0.34556778170809,Consumer Cyclical
ARE,74.7765238957181,long,2020-01-13,133.731811523438,2020-02-12,140.418402099609,144.237045288086,140.418402099609,0.681345575375019,Option Assigned,Call,0.681345575375019,6.68659057617188,7.3679361515469,0,7.3679361515469,0.00073679361515469,50.9486536982719,500,550.948653698272,0,550.948653698272,,0.178520847181756,2.92156690446289,0.842793699151667,Real Estate
APA,353.28861071987,long,2020-01-13,28.3054695129395,2020-02-12,25.3782043457031,25.3782043457031,29.7207429885864,2.89133944876094,Call Expired,Call,2.89133944876094,-2.92726516723633,2.89133944876094,-2.92726516723633,-0.0359257184753883,-3.59257184753883E-06,1021.47729697231,-1034.16944414159,1021.47729697231,-1034.16944414159,-12.6921471692831,,0.992341203691362,2.46909233401508,0.614609606833333,Energy
ICE,113.429759128784,short,2020-02-12,88.160285949707,2020-03-13,83.7522716522217,77.6341018676758,83.7522716522217,1.1438432592329,Option Assigned,Put,1.1438432592329,4.40801429748535,5.55185755671825,0,5.55185755671825,0.000555185755671825,129.745865375871,500,629.745865375871,0,629.745865375871,,0.295655097228529,2.86169817658332,0.842793699151667,Financial Services
MOS,540.235536956748,short,2020-02-12,18.5104446411133,2020-03-13,17.5849224090576,10.0442686080933,17.5849224090576,0.45292590496523,Option Assigned,Put,0.45292590496523,0.925522232055666,1.3784481370209,0,1.3784481370209,0.00013784481370209,244.686669470512,500.000000000001,744.686669470514,0,744.686669470514,,0.408365718328205,0.428139255696157,0.406853240876207,Basic Materials
EXPE,90.6390832640083,long,2020-02-12,110.327682495117,2020-03-13,69.4841690063477,69.4841690063477,115.844066619873,0.909639971053753,Call Expired,Call,0.909639971053753,-40.8435134887695,0.909639971053753,-40.8435134887695,-39.9338735177158,-0.00399338735177158,82.4489330766113,-3702.01861990323,82.4489330766113,-3702.01861990323,-3619.56968682662,,0.214766549469025,-0.87584385524149,0.492225727152889,Consumer Cyclical
APA,394.038910861443,short,2020-02-12,25.3782043457031,2020-03-13,24.109294128418,7.19108438491821,24.109294128418,1.78197332887545,Option Assigned,Put,1.78197332887545,1.26891021728516,3.05088354616061,0,3.05088354616061,0.000305088354616061,702.166829694223,500,1202.16682969422,0,1202.16682969422,,0.755526015652901,0.195207699688165,0.506238205128246,Energy
IPG,494.657519900444,long,2020-02-12,20.216007232666,2020-03-13,14.010796546936,14.010796546936,21.2268075942993,0.272634345132311,Call Expired,Call,0.272634345132311,-6.20521068572998,0.272634345132311,-6.20521068572998,-5.93257634059767,-0.000593257634059767,134.860629002831,-3069.45412826292,134.860629002831,-3069.45412826292,-2934.59349926009,,0.265327124712526,4.0620980233836,0.818322114369164,Communication Services
EXPE,143.917674241545,short,2020-03-13,69.4841690063477,2020-04-14,66.0099605560303,61.4510345458984,66.0099605560303,4.29669731405468,Option Assigned,Put,4.29669731405468,3.47420845031739,7.77090576437207,0,7.77090576437207,0.000777090576437207,618.370684358643,500.000000000001,1118.37068435864,0,1118.37068435864,,0.782787101370518,2.14599478171156,0.43869167064354,Consumer Cyclical
IPG,713.735294528052,short,2020-03-13,14.010796546936,2020-04-14,13.3102567195892,13.1428003311157,13.3102567195892,0.840959835269285,Option Assigned,Put,0.840959835269285,0.700539827346802,1.54149966261609,0,1.54149966261609,0.000154149966261609,600.222715712185,500,1100.22271571218,0,1100.22271571218,,0.7594511189843,3.93658425368607,0.43869167064354,Communication Services
EPAM,52.0833333333333,short,2020-03-13,192,2020-04-14,200.619995117188,200.619995117188,182.4,14.9485902296647,Put Expired,Put,14.9485902296647,-8.6199951171875,14.9485902296647,-8.6199951171875,6.32859511247719,0.000632859511247719,778.572407795036,-448.958079020182,778.572407795036,-448.958079020182,329.614328774854,,0.930021965126169,5.21997127925799,0.727286565182435,Technology
VTR,370.335157103259,short,2020-03-13,27.0025672912598,2020-04-14,27.642427444458,27.642427444458,25.6524389266968,2.94050733182332,Put Expired,Put,2.94050733182332,-0.639860153198239,2.94050733182332,-0.639860153198239,2.30064717862508,0.000230064717862508,1088.97324469407,-236.962710358785,1088.97324469407,-236.962710358785,852.010534335288,,1.26941307292775,5.03782813106569,0.461792865823728,Real Estate
EQT,1110.38314601851,long,2020-03-13,9.00590038299561,2020-04-14,9.45619540214539,12.1527690887451,9.45619540214539,1.16586234073459,Option Assigned,Call,1.16586234073459,0.450295019149781,1.61615735988437,0,1.61615735988437,0.000161615735988437,1294.55389372938,500.000000000001,1794.55389372938,0,1794.55389372938,,1.1681482199091,4.93780610196961,0.274088621557133,Energy
EPAM,49.8454802282232,long,2020-04-14,200.619995117188,2020-05-13,210.650994873047,212.020004272461,210.650994873047,25.7230713119607,Option Assigned,Call,25.7230713119607,10.0309997558594,35.7540710678201,0,35.7540710678201,0.00357540710678201,1282.17884248951,500.000000000001,1782.17884248951,0,1782.17884248951,,1.3056227398554,1.48146510484839,0.274088621557133,Technology
VTR,361.76272941633,long,2020-04-14,27.642427444458,2020-05-13,22.3188858032227,22.3188858032227,29.0245488166809,5.65397803874556,Call Expired,Call,5.65397803874556,-5.32354164123535,5.65397803874556,-5.32354164123535,0.330436397510205,3.30436397510205E-05,2045.39852735658,-1925.85895429479,2045.39852735658,-1925.85895429479,119.539573061791,,2.06713121747315,1.5329712417472,0.0848773925083296,Real Estate
MAR,124.478332914202,short,2020-04-14,80.3352661132813,2020-05-13,76.3185028076172,73.1256942749023,76.3185028076172,9.82935223033152,Option Assigned,Put,9.82935223033152,4.01676330566407,13.8461155359956,0,13.8461155359956,0.00138461155359956,1223.54137925816,500.000000000001,1723.54137925816,0,1723.54137925816,,1.30591522949833,1.87162801010876,0.566131264221877,Consumer Cyclical
PCG,840.28094201448,long,2020-04-14,11.9007816314697,2020-05-13,11.0549917221069,11.0549917221069,12.4958207130432,2.08128025606773,Call Expired,Call,2.08128025606773,-0.845789909362795,2.08128025606773,-0.845789909362795,1.23549034670494,0.000123549034670494,1748.86013416473,-710.701141785711,1748.86013416473,-710.701141785711,1038.15899237902,,1.73285990106775,1.83579927805419,0.75794480498644,Utilities
FOX,413.838351340147,long,2020-04-14,24.1640243530273,2020-05-13,22.3524188995361,22.3524188995361,25.3722255706787,2.12916882899377,Call Expired,Call,2.12916882899377,-1.81160545349121,2.12916882899377,-1.81160545349121,0.317563375502562,3.17563375502562E-05,881.131717915615,-749.711814151622,881.131717915615,-749.711814151622,131.419903763992,,0.940626945888381,1.83467087100722,0.722862516638596,Communication Services
VTR,448.051040189295,short,2020-05-13,22.3188858032227,2020-06-12,32.8326721191406,32.8326721191406,21.2029415130615,2.18084591953181,Put Expired,Put,2.18084591953181,-10.513786315918,2.18084591953181,-10.513786315918,-8.33294039638616,-0.000833294039638616,977.130282738805,-4710.71289517502,977.130282738805,-4710.71289517502,-3733.58261243622,,1.07383392467486,-0.354189226531084,0.722862516638596,Real Estate
PCG,904.56874608081,short,2020-05-13,11.0549917221069,2020-06-12,10.9654378890991,10.9654378890991,10.5022421360016,1.02184850562351,Put Expired,Put,1.02184850562351,0.0895538330078143,1.02184850562351,0.0895538330078143,1.11140233863132,0.000111140233863132,924.332221416406,81.0075984306088,924.332221416406,81.0075984306088,1005.33981984701,,0.969165455069281,-0.673579327751106,0.138455382161896,Utilities
FOX,447.378874069308,short,2020-05-13,22.3524188995361,2020-06-12,25.9663391113281,25.9663391113281,21.2347979545593,1.08718732927416,Put Expired,Put,1.08718732927416,-3.61392021179199,1.08718732927416,-3.61392021179199,-2.52673288251783,-0.000252673288251783,486.384643273093,-1616.79155532782,486.384643273093,-1616.79155532782,-1130.40691205472,,0.628319564531246,-0.17356514246412,0.722862516638596,Communication Services
KIM,1390.3884776774,short,2020-05-13,7.1922345161438,2020-06-12,11.2973918914795,11.2973918914795,6.83262279033661,0.70545275023505,Put Expired,Put,0.70545275023505,-4.10515737533569,0.70545275023505,-4.10515737533569,-3.39970462510064,-0.000339970462510064,980.853375472644,-5707.76351371913,980.853375472644,-5707.76351371913,-4726.91013824649,,1.09454994409194,0.449187239469496,0.581205559149483,Real Estate
HBAN,1713.77714029489,short,2020-05-13,5.83506441116333,2020-06-12,7.80903673171997,7.80903673171997,5.54331119060516,0.472947623646956,Put Expired,Put,0.472947623646956,-1.97397232055664,0.472947623646956,-1.97397232055664,-1.50102469690968,-0.000150102469690968,810.526825962946,-3382.94863854484,810.526825962946,-3382.94863854484,-2572.42181258189,,0.929918859717375,0.334614251018723,0.843950718455126,Financial Services
VTR,304.574661596619,long,2020-06-12,32.8326721191406,2020-07-14,29.6640338897705,29.6640338897705,34.4743057250977,2.76192443013872,Call Expired,Call,2.76192443013872,-3.16863822937012,2.76192443013872,-3.16863822937012,-0.406713799231401,-4.06713799231401E-05,841.212198664934,-965.086916432513,841.212198664934,-965.086916432513,-123.874717767579,,0.89099994570474,-1.02091889800879,0.722862516638596,Real Estate
PCG,911.956284932417,short,2020-06-12,10.9654378890991,2020-07-14,10.4171659946442,9.31365585327148,10.4171659946442,0.558975005196571,Option Assigned,Put,0.558975005196571,0.548271894454956,1.10724689965153,0,1.10724689965153,0.000110724689965153,509.760769109143,500,1009.76076910914,0,1009.76076910914,,0.655880581323919,-1.19760514296441,0.182140704097894,Utilities
FOX,385.113972251767,long,2020-06-12,25.9663391113281,2020-07-14,23.3464775085449,23.3464775085449,27.2646560668945,0.907924058534945,Call Expired,Call,0.907924058534945,-2.61986160278321,0.907924058534945,-2.61986160278321,-1.71193754424826,-0.000171193754424826,349.654240685339,-1008.94530859772,349.654240685339,-1008.94530859772,-659.291067912384,,0.474214129410948,-1.4253138795503,0.722862516638596,Communication Services
KIM,885.160052519911,long,2020-06-12,11.2973918914795,2020-07-14,9.44186019897461,9.44186019897461,11.8622614860535,1.07020958339136,Call Expired,Call,1.07020958339136,-1.85553169250488,1.07020958339136,-1.85553169250488,-0.785322109113523,-7.85322109113523E-05,947.306771042008,-1642.44253038998,947.306771042008,-1642.44253038998,-695.135759347973,,0.988160114334313,-0.813162232896275,0.843950718455126,Real Estate
HBAN,1280.56767352373,long,2020-06-12,7.80903673171997,2020-07-14,6.9166750907898,6.9166750907898,8.19948856830597,0.57918769825816,Call Expired,Call,0.57918769825816,-0.892361640930176,0.57918769825816,-0.892361640930176,-0.313173942672016,-3.13173942672016E-05,741.689043292017,-1142.72947046777,741.689043292017,-1142.72947046777,-401.040427175757,,0.813086102254365,-1.09464114484786,0.843950718455126,Financial Services
VTR,337.108568482604,short,2020-07-14,29.6640338897705,2020-08-12,34.6656761169434,34.6656761169434,28.180832195282,1.68828509528417,Put Expired,Put,1.68828509528417,-5.00164222717285,1.68828509528417,-5.00164222717285,-3.31335713188868,-0.000331335713188868,569.135371661765,-1686.09645126439,569.135371661765,-1686.09645126439,-1116.96107960262,,0.721513660000665,-0.802441503462071,0.722862516638596,Real Estate
FOX,428.330140867716,short,2020-07-14,23.3464775085449,2020-08-12,23.4208011627197,23.4208011627197,22.1791536331177,0.681419080568769,Put Expired,Put,0.681419080568769,-0.0743236541748082,0.681419080568769,-0.0743236541748082,0.607095426393961,6.07095426393961E-05,291.87233076997,-31.835061262499,291.87233076997,-31.835061262499,260.037269507471,,0.455631144920984,-0.834739702945376,0.722862516638596,Communication Services
KIM,1059.11333034628,short,2020-07-14,9.44186019897461,2020-08-12,10.1725778579712,10.1725778579712,8.96976718902588,0.556832995612375,Put Expired,Put,0.556832995612375,-0.730717658996582,0.556832995612375,-0.730717658996582,-0.173884663384207,-1.73884663384207E-05,589.749248429718,-773.912813362708,589.749248429718,-773.912813362708,-184.16356493299,,0.73200739006637,-1.70210041193024,0.843950718455126,Real Estate
HBAN,1445.78137164719,short,2020-07-14,6.9166750907898,2020-08-12,7.99064350128174,7.99064350128174,6.57084133625031,0.383143063694298,Put Expired,Put,0.383143063694298,-1.07396841049194,0.383143063694298,-1.07396841049194,-0.690825346797645,-6.90825346797645E-05,553.941104165048,-1552.72352162679,553.941104165048,-1552.72352162679,-998.782417461743,,0.712511041013564,-1.24904452981816,0.843950718455126,Financial Services
LLY,64.5766747505754,long,2020-07-14,154.854675292969,2020-08-12,144.148635864258,144.148635864258,162.597409057617,6.18617946131312,Call Expired,Call,6.18617946131312,-10.7060394287109,6.18617946131312,-10.7060394287109,-4.51985996739781,-0.000451985996739781,399.482899021907,-691.360426054702,399.482899021907,-691.360426054702,-291.877527032795,,0.490565547020951,0.414738837363067,0.474477177245531,Healthcare
VTR,288.469781067168,long,2020-08-12,34.6656761169434,2020-09-11,36.3989599227905,36.9514198303223,36.3989599227905,1.17654367628166,Option Assigned,Call,1.17654367628166,1.73328380584717,2.90982748212883,0,2.90982748212883,0.000290982748212883,339.39729671293,500.000000000001,839.397296712932,0,839.397296712932,,0.46272912433608,-1.70473135216382,0.722862516638596,Real Estate
FOX,426.970876466753,long,2020-08-12,23.4208011627197,2020-09-11,24.5918412208557,26.3609447479248,24.5918412208557,0.578108485441567,Option Assigned,Call,0.578108485441567,1.17104005813599,1.74914854357755,0,1.74914854357755,0.000174914854357755,246.835486721853,500,746.835486721853,0,746.835486721853,,0.383527606391865,-1.61747899050798,0.722862516638596,Communication Services
KIM,983.034992665506,long,2020-08-12,10.1725778579712,2020-09-11,9.65195369720459,9.65195369720459,10.6812067508698,0.274153268820227,Call Expired,Call,0.274153268820227,-0.520624160766602,0.274153268820227,-0.520624160766602,-0.246470891946375,-2.46470891946375E-05,269.502256603916,-511.791768060682,269.502256603916,-511.791768060682,-242.289511456765,,0.400668102784297,-1.54392942284156,0.843950718455126,Real Estate
HBAN,1251.46366477192,long,2020-08-12,7.99064350128174,2020-09-11,7.75821685791016,7.75821685791016,8.39017567634583,0.275663717522998,Call Expired,Call,0.275663717522998,-0.232426643371582,0.275663717522998,-0.232426643371582,0.0432370741514156,4.32370741514157E-06,344.983126175983,-290.873498904437,344.983126175983,-290.873498904437,54.109627271546,,0.466195557411604,-2.52318328811249,0.843950718455126,Financial Services
LLY,69.3728382516004,short,2020-08-12,144.148635864258,2020-09-11,140.616394042969,140.616394042969,136.941204071045,1.21557600379262,Put Expired,Put,1.21557600379262,3.53224182128906,1.21557600379262,3.53224182128906,4.74781782508168,0.000474781782508168,84.3279574936322,245.041640533824,84.3279574936322,245.041640533824,329.369598027457,,0.240557443826134,-1.16289138122422,0.474477177245531,Healthcare
KIM,1036.05967389755,short,2020-09-11,9.65195369720459,2020-10-12,9.61056518554688,9.61056518554688,9.16935601234436,0.175426122200852,Put Expired,Put,0.175426122200852,0.0413885116577131,0.175426122200852,0.0413885116577131,0.216814633858565,2.16814633858565E-05,181.751930960526,42.880967891195,181.751930960526,42.880967891195,224.632898851721,,0.343519982072815,-0.910529455083923,0.432797516454518,Real Estate
HBAN,1288.9559783063,short,2020-09-11,7.75821685791016,2020-10-12,8.09605598449707,8.09605598449707,7.37030601501465,0.127776240672373,Put Expired,Put,0.127776240672373,-0.337839126586914,0.127776240672373,-0.337839126586914,-0.210062885914541,-2.10062885914541E-05,164.69794930016,-435.459761919981,164.69794930016,-435.459761919981,-270.761812619821,,0.324784925721542,-1.57105273068399,0.469624516981129,Financial Services
LLY,71.1154632293035,short,2020-09-11,140.616394042969,2020-10-12,146.693405151367,146.693405151367,133.58557434082,0.739085522367077,Put Expired,Put,0.739085522367077,-6.07701110839844,0.739085522367077,-6.07701110839844,-5.33792558603136,-0.000533792558603136,52.5604092892065,-432.169460023378,52.5604092892065,-432.169460023378,-379.609050734172,,0.198071879166713,-1.19320818681897,0.469624516981129,Healthcare
ADBE,21.2156568802586,long,2020-09-11,471.350006103516,2020-10-12,494.917506408691,510.890014648438,494.917506408691,16.0494772069856,Option Assigned,Call,16.0494772069856,23.5675003051758,39.6169775121615,0,39.6169775121615,0.00396169775121615,340.500201530939,500.000000000001,840.50020153094,0,840.50020153094,,0.462050455102666,2.69938068445344,0.697822402841612,Technology
KIM,1040.52153093335,short,2020-10-12,9.61056518554688,2020-11-10,11.7048559188843,11.7048559188843,9.13003692626953,0.281264085008507,Put Expired,Put,0.281264085008507,-2.0942907333374,0.281264085008507,-2.0942907333374,-1.81302664832889,-0.000181302664832889,292.66133632962,-2179.15460007176,292.66133632962,-2179.15460007176,-1886.49326374214,,0.455744413141201,0.658721844014812,0.432797516454518,Real Estate
HBAN,1235.16932431652,long,2020-10-12,8.09605598449707,2020-11-10,8.50085878372192,9.86986351013184,8.50085878372192,0.186067194731735,Option Assigned,Call,0.186067194731735,0.404802799224854,0.590869993956589,0,0.590869993956589,5.90869993956589E-05,229.824491194269,500,729.824491194269,0,729.824491194269,,0.363524479609858,-0.708325969257356,0.640317764956802,Financial Services
LLY,68.1693903668089,long,2020-10-12,146.693405151367,2020-11-10,139.163604736328,139.163604736328,154.028075408936,1.80347419881939,Call Expired,Call,1.80347419881939,-7.52980041503906,1.80347419881939,-7.52980041503906,-5.72632621621968,-0.000572632621621968,122.941736675787,-513.301903876957,122.941736675787,-513.301903876957,-390.360167201171,,0.25934707817311,0.0774315872380711,0.697822402841612,Healthcare
CHTR,15.3440134559806,long,2020-10-12,651.719970703125,2020-11-10,626.880004882813,626.880004882813,684.305969238281,8.25524416827551,Call Expired,Call,8.25524416827551,-24.8399658203125,8.25524416827551,-24.8399658203125,-16.584721652037,-0.0016584721652037,126.668577600424,-381.144769792972,126.668577600424,-381.144769792972,-254.476192192548,,0.262562837066243,2.32617842842144,0.548237100248505,Communication Services
KIM,854.346270411265,long,2020-11-10,11.7048559188843,2020-12-10,12.2900987148285,12.3991289138794,12.2900987148285,1.14664693782061,Option Assigned,Call,1.14664693782061,0.585242795944215,1.73188973376482,0,1.73188973376482,0.000173188973376482,979.633534805536,500.000000000001,1479.63353480554,0,1479.63353480554,,0.914306506824367,4.72563350499916,0.432797516454518,Real Estate
